Wall time,Step,Value
1587449346.950267,60681,-0.5625
1587449365.3911219,60767,-0.734375
1587449365.4614627,60773,-0.609375
1587449366.445871,60857,-0.8125
1587449400.9097605,61050,-0.546875
1587449401.071643,61063,-0.703125
1587449401.4084454,61093,-0.71875
1587449420.2496414,61231,-0.703125
1587449420.2691784,61233,-0.609375
1587449420.6447096,61264,-0.765625
1587449440.2019455,61422,-0.671875
1587449462.150114,61559,-0.640625
1587449462.6354012,61601,-0.75
1587449484.9868286,61740,-0.6875
1587449515.2867775,62014,-0.671875
1587449516.0725968,62079,-0.640625
1587449533.3127706,62117,-0.640625
1587449534.5734723,62223,-0.734375
1587449534.6145165,62227,-0.703125
1587449534.8739085,62249,-0.546875
1587449553.979381,62317,-0.625
1587449575.9808805,62541,-0.609375
1587449591.8131156,62552,-0.53125
1587449592.018809,62570,-0.59375
1587449615.5790663,62836,-0.640625
1587449615.6210754,62839,-0.609375
1587449615.7251074,62848,-0.546875
1587449633.7452958,62860,-0.6875
1587449634.541016,62926,-0.609375
1587449655.4927387,63147,-0.609375
1587449675.0671718,63167,-0.671875
1587449675.1302524,63173,-0.59375
1587449675.4058497,63196,-0.578125
1587449675.6019242,63212,-0.59375
1587449675.6320453,63215,-0.75
1587449676.2940898,63272,-0.640625
1587449694.8295577,63300,-0.65625
1587449695.7859247,63380,-0.671875
1587449732.7474358,63679,-0.65625
1587449733.478507,63742,-0.515625
1587449752.0257397,63777,-0.4375
1587449753.0511255,63864,-0.5625
1587449772.914555,63921,-0.734375
1587449814.6736908,64235,-0.640625
1587449816.003358,64343,-0.609375
1587449826.6935813,64499,-0.625
1587449866.6207213,64731,-0.53125
1587449867.1898415,64777,-0.625
1587449886.549443,64913,-0.421875
1587449886.7347527,64929,-0.640625
1587449904.771797,65033,-0.71875
1587449924.7110295,65169,-0.65625
1587449925.4097753,65229,-0.703125
1587449925.5373979,65240,-0.546875
1587449925.6348777,65249,-0.5625
1587449958.2016072,65403,-0.609375
1587449958.7651532,65450,-0.609375
1587449982.3571193,65704,-0.46875
1587450016.036477,66082,-0.65625
1587450026.3922048,66253,-0.671875
1587450026.941873,66298,-0.578125
1587450037.4526484,66348,-0.53125
1587450038.2103064,66412,-0.53125
1587450038.2501807,66416,-0.53125
1587450059.508434,66534,-0.640625
1587450080.1669834,66689,-0.5625
1587450080.5626147,66723,-0.46875
1587450099.9657645,66816,-0.5625
1587450100.1353977,66830,-0.453125
1587450100.545944,66864,-0.484375
1587450154.1601493,67210,-0.53125
1587450155.7778068,67347,-0.5
1587450175.245689,67630,-0.59375
1587450183.7784896,67657,-0.53125
1587450194.5521216,67882,-0.546875
1587450214.7734632,68189,-0.609375
1587450228.8680732,68366,-0.4375
1587450246.8806474,68474,-0.484375
1587450247.4175663,68518,-0.5625
1587450262.5368297,68635,-0.46875
1587450262.9771054,68671,-0.421875
1587450284.580376,68826,-0.5625
1587450325.5418248,69143,-0.59375
1587450344.8773737,69224,-0.375
1587450345.0382843,69238,-0.53125
1587450345.2545106,69256,-0.4375
1587450345.268865,69257,-0.484375
1587450364.048229,69336,-0.59375
1587450364.6673927,69388,-0.453125
1587450365.219463,69434,-0.609375
1587450374.6639705,69489,-0.546875
1587450374.6915896,69491,-0.515625
1587450375.4681656,69556,-0.421875
1587450395.8046405,69887,-0.546875
1587450395.9190667,69897,-0.5
1587450434.9289682,70176,-0.5
1587450453.317919,70306,-0.453125
1587450473.9360142,70412,-0.578125
1587450474.3823516,70449,-0.65625
1587450491.492587,70505,-0.453125
1587450516.734501,70817,-0.546875
